2025-01-10 14:16:29,152   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,202   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,248   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,294   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,342   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,392   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,439   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,485   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,535   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,741   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,742   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,742   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,742   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,743   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,743   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,744   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,744   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,744   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,745   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,745   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,745   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,746   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,746   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,747   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,747   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,747   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,748   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,748   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,749   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
